unique_ID,short_cite,expt_num,expt_condition,is_correct,is_mp,long_cite,peer_reviewed,publication_status,coder,response_mode,exposure_phase,method,dependent_measure,participant_design,same_infant,native_lang,test_lang,infant_type,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,n_fussi_1,gender_1,gender_2,mean_age_1,mean_age_months,min_age_1,max_age_1,mean_age_2,age_range_1,age_range_2,row label,x_1_label,x_2_label,x_2_misptype,x_1,x_2,SD_1,SD_2,SE_1,SE_2,x_type,chance,x_from_graph,t,t_interact,F,d,d_var,corr,num_trials,percent_MP,vocab_with_X,mean_comprehension,r_comprehension,mean_production,r_production,words,word_correct_and_MP,n_feature,type_feature,mispron_location,within_sentence,sentence_context,object_pair,distractor_overlap,offset,within_measure,pre_nam_dur,post_nam_dur,trial_length,visual_stim,visual_stim_background
36,Altvater-Mackensen (2010),2,misp_stop,0,1,"Altvater-Mackensen, N. (2010). Do manners matter? Asymmetries in the acquisition of manner of articulation features. Doctoral Dissertation, Radboud University Nijmegen. Chapter 5: The perception of obstruents in German toddlers",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,25mo_stop,German,native,typical,,,18,,10,,2,0.388888889,,762,25.03285151,748.56,775,,26.44,,consonant_misp,,,,0.579021301,0.718024194,0.085406417,0.164913441,0.007294256,0.027196443,percent_change_pre_post,NA,no,2.5906,,,,,0.3045525,12,0.5,,NA,NA,NA,NA,"Ballon, Biene, Gabel, Fahrrad, Elefant, Affe",yes,1,consonant,onset/medial,yes,Do you see the X?,familiar_novel,novel,NA,pre_post,3,4,7,color_drawing,white
37,White & Aslin (2011),1,correct_familiarized,1,0,need control group age information as well as either means/sds or d,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,control,American English,native,typical,,,12,,,,,,,,,,,,,,correct,,,,,,,,,,proportion_change_pre_post,0,no,4.62,,,,,,24,0.5,,NA,NA,NA,NA,"ball, dog, block, car, sock, bottle",yes,1,vowel,medial,yes,"Find the X!, Do you see the X?",familiar_novel,novel,300,pre_post_naming_effect,3,3,8,photo,white
37,White & Aslin (2011),1,correct_not_familiarized,1,0,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,control,American English,native,typical,,,12,,,,,,,,,,,,,,correct,,,,,,,,,,proportion_change_pre_post,0,no,2.27,,,,,,24,0.5,,NA,NA,NA,NA,"ball, dog, block, car, sock, bottle",yes,1,vowel,medial,yes,"Find the X!, Do you see the X?",familiar_novel,novel,300,pre_post_naming_effect,3,3,8,photo,white
37,White & Aslin (2011),1,misp_familiarized,0,1,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,control,American English,native,typical,,,12,,,,,,,,,,,,,,vowel_misp,,,,,,,,,,proportion_change_pre_post,0,no,0.3,,,,,,24,0.5,,NA,NA,NA,NA,"ball, dog, block, car, sock, bottle",yes,1,vowel,medial,yes,"Find the X!, Do you see the X?",familiar_novel,novel,300,pre_post_naming_effect,3,3,8,photo,white
37,White & Aslin (2011),1,misp_not_familiarized,0,1,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,control,American English,native,typical,,,12,,,,,,,,,,,,,,vowel_misp,,,,,,,,,,proportion_change_pre_post,0,no,1.5,,,,,,24,0.5,,NA,NA,NA,NA,"ball, dog, block, car, sock, bottle",yes,1,vowel,medial,yes,"Find the X!, Do you see the X?",familiar_novel,novel,300,pre_post_naming_effect,3,3,8,photo,white
38,Bergelson & Swingley (2017),1,misp_fam,0,1,need means/sds or d,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,,within_one,6_to_7_misp,American English,native,typical,,,30,,,,,,,,,,,,,,vowel_misp,,,,0.04,,0.12,,,,proportion_change_pre_post,0,no,,,,,,,32,1,,NA,NA,NA,NA,"apple, banana, bottle, cookie, juice, milk, spoon, yogurt, ear, eyes, face, foot, hair, hand, leg, mouth, nose",no,NA,vowel,onset/medial,yes,"“Can you find the X?”, “Where’s the X?”, “Do you see the X?”, and “Look at the X!""",familiar_familiar,no,367,pre_post_naming_effect,3.5,3.5,7,photo,gray
38,Bergelson & Swingley (2017),1,correct_unfam,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,,within_one,6_to_7_misp,American English,native,typical,,,30,,,,,,,,,,,,,,correct,,,,0.036,,0.098,,,,proportion_change_pre_post,0,no,,,,,,,32,1,,NA,NA,NA,NA,"apple, banana, bottle, cookie, juice, milk, spoon, yogurt, ear, eyes, face, foot, hair, hand, leg, mouth, nose",no,0,vowel,onset/medial,yes,"“Can you find the X?”, “Where’s the X?”, “Do you see the X?”, and “Look at the X!""",familiar_familiar,no,367,pre_post_naming_effect,3.5,3.5,7,photo,gray
38,Bergelson & Swingley (2017),1,misp_fam,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,,within_one,8_to_10_misp,American English,native,typical,,,32,,,,,,,,,,,,,,vowel_misp,,,,-0.0045,,0.098,,,,proportion_change_pre_post,0,no,,,,,,,32,1,,NA,NA,NA,NA,"apple, banana, bottle, cookie, juice, milk, spoon, yogurt, ear, eyes, face, foot, hair, hand, leg, mouth, nose",no,NA,vowel,onset/medial,yes,"“Can you find the X?”, “Where’s the X?”, “Do you see the X?”, and “Look at the X!""",familiar_familiar,no,367,pre_post_naming_effect,3.5,3.5,7,photo,gray
38,Bergelson & Swingley (2017),1,correct_unfam,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,,within_one,8_to_10_misp,American English,native,typical,,,32,,,,,,,,,,,,,,correct,,,,0.0022,,0.12,,,,proportion_change_pre_post,0,no,,,,,,,32,1,,NA,NA,NA,NA,"apple, banana, bottle, cookie, juice, milk, spoon, yogurt, ear, eyes, face, foot, hair, hand, leg, mouth, nose",no,0,vowel,onset/medial,yes,"“Can you find the X?”, “Where’s the X?”, “Do you see the X?”, and “Look at the X!""",familiar_familiar,no,367,pre_post_naming_effect,3.5,3.5,7,photo,gray
38,Bergelson & Swingley (2017),1,misp_fam,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,,within_one,11_to_14_misp,American English,native,typical,,,36,,,,,,,,,,,,,,vowel_misp,,,,0.02,,0.12,,,,proportion_change_pre_post,0,no,,,,,,,32,1,,NA,NA,NA,NA,"apple, banana, bottle, cookie, juice, milk, spoon, yogurt, ear, eyes, face, foot, hair, hand, leg, mouth, nose",no,NA,vowel,onset/medial,yes,"“Can you find the X?”, “Where’s the X?”, “Do you see the X?”, and “Look at the X!""",familiar_familiar,no,367,pre_post_naming_effect,3.5,3.5,7,photo,gray
38,Bergelson & Swingley (2017),1,correct_unfam,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,,within_one,11_to_14_misp,American English,native,typical,,,36,,,,,,,,,,,,,,correct,,,,0.095,,0.15,,,,proportion_change_pre_post,0,no,,,,,,,32,1,,NA,NA,NA,NA,"apple, banana, bottle, cookie, juice, milk, spoon, yogurt, ear, eyes, face, foot, hair, hand, leg, mouth, nose",no,0,vowel,onset/medial,yes,"“Can you find the X?”, “Where’s the X?”, “Do you see the X?”, and “Look at the X!""",familiar_familiar,no,367,pre_post_naming_effect,3.5,3.5,7,photo,gray
39,Delle Luche et al. (2015),1,correct,1,0,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,no_fixation,British English,native,typical,,,20,,1,,1,0.4,,615.8,20.22996058,597.36,652.24,,54.88,,correct,,,,48.3,57.5,,,1.7,2.5,percent_change_pre_post,NA,no,,,,,,,16,0.5,,241,NA,NA,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,0,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,natural
39,Delle Luche et al. (2015),1,misp,0,1,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,no_fixation,British English,native,typical,,,20,,,,1,0.4,,615.8,20.22996058,597.36,652.24,,54.88,,consonant_vowel_misp,,,,48.3,51.2,,,1.7,3.4,percent_change_pre_post,NA,no,,,,,,,16,0.5,,241,NA,NA,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,1,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,natural
39,Delle Luche et al. (2015),1,correct,1,0,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,fixation,British English,native,typical,,,20,,,,,0.4,,594.36,19.52562418,567.92,637.8,,69.88,,correct,,,,42.2,47.9,,,1.2,3.2,percent_change_pre_post,NA,no,,,,,,,16,0.5,,234,NA,NA,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,0,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,white
39,Delle Luche et al. (2015),1,misp,0,1,"Delle Luche, C., Durrant, S., Poltrock, S., & Floccia, C. (2015). A methodological investigation of the Intermodal Preferential Looking paradigm: Methods of analyses, picture selection and data rejection criteria. Infant Behavior and Development, 40, 151–172. http://doi.org/10.1016/j.infbeh.2015.05.005",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,fixation,British English,native,typical,,,20,,,,,0.4,,594.36,19.52562418,567.92,637.8,,69.88,,consonant_vowel_misp,,,,42.2,45.8,,,1.2,2.9,percent_change_pre_post,NA,no,,,,,,,16,0.5,,234,NA,NA,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,1,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,white
40,Durrant et al. (2014),1,correct_mono,1,0,"Durrant, S., Delle Luche, C., Cattani, A., & Floccia, C. (2014). Monodialectal and multidialectal infants ’ representation of familiar words. Journal of Child Language. http://doi.org/10.1017/S0305000914000063",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,typical,British English,native,typical,,,16,,,,,0.6875,,603.08,19.81208936,,,,,,correct,,,,,,,,,,percent_change_pre_post,NA,no,4.26,,,1.8,,,16,0.5,,235,NA,79,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,0,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,white
40,Durrant et al. (2014),1,misp_mono,0,1,"Durrant, S., Delle Luche, C., Cattani, A., & Floccia, C. (2014). Monodialectal and multidialectal infants ’ representation of familiar words. Journal of Child Language. http://doi.org/10.1017/S0305000914000063",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,typical,British English,native,typical,,,16,,,,,0.6875,,603.08,19.81208936,,,,,,consonant_vowel_misp,,,,,,,,,,percent_change_pre_post,NA,no,0.481,,,0.27,,,16,0.5,,235,NA,79,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,1,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,white
40,Durrant et al. (2014),1,correct_multi,1,0,"Durrant, S., Delle Luche, C., Cattani, A., & Floccia, C. (2014). Monodialectal and multidialectal infants ’ representation of familiar words. Journal of Child Language. http://doi.org/10.1017/S0305000914000063",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,multi_dialect,British English,native,multi_dialect,,,16,,,,,0.25,,610.52,20.0565046,,,,,,correct,,,,,,,,,,percent_change_pre_post,NA,no,2.78,,,0.98,,,16,0.5,,231,NA,91,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,0,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,white
40,Durrant et al. (2014),1,misp_multi,0,1,"Durrant, S., Delle Luche, C., Cattani, A., & Floccia, C. (2014). Monodialectal and multidialectal infants ’ representation of familiar words. Journal of Child Language. http://doi.org/10.1017/S0305000914000063",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,multi_dialect,British English,native,multi_dialect,,,16,,,,,0.25,,610.52,20.0565046,,,,,,consonant_vowel_misp,,,,,,,,,,percent_change_pre_post,NA,no,2.5,,,0.6,,,16,0.5,,231,NA,91,NA,"ball, bed, bib, book, bread, brush, cup, dog, duck, keys",yes,1,consonant_and_vowel,onset,yes,Look! X!,familiar_familiar,onset,367,pre_post,2.5,2,5,photo,white
41,Tamasi (2016),3,correct,1,0,"Tamasi, K. (2016). Measuring children ’ s sensitivity to phonological detail using eye tracking and pupillometry. University of Potsdam.",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,German,native,typical,,,59,,,,,0.457627119,,920.2,30.22996058,,,,,,correct,,,,0.1354841,,0.49,,,,proportion_change_pre_post,0,no,,,,,,,20,0.45,,451.1,NA,NA,NA,"bett, boot, decke, dusche, fahne, fisch, fuss, kaffee, pony, schaf, teddy, tisch, sofa, sonne, suppe",no,0,consonant,onset,no,NA,familiar_novel,novel,200,pre_post_naming_effect,3,3,7,color_drawing,gray
41,Tamasi (2016),3,1_feature,0,1,"Tamasi, K. (2016). Measuring children ’ s sensitivity to phonological detail using eye tracking and pupillometry. University of Potsdam.",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,German,native,typical,,,59,,,,,0.457627119,,920.2,30.22996058,,,,,,consonant_misp,,,,0.09235472,,0.5,,,,proportion_change_pre_post,0,no,,,,,,,21,0.45,,451.1,NA,NA,NA,"bett, boot, decke, dusche, fahne, fisch, fuss, kaffee, pony, schaf, teddy, tisch, sofa, sonne, suppe",no,1,consonant,onset,no,NA,familiar_novel,novel,200,pre_post_naming_effect,3,3,7,color_drawing,gray
41,Tamasi (2016),3,2_feature,0,1,"Tamasi, K. (2016). Measuring children ’ s sensitivity to phonological detail using eye tracking and pupillometry. University of Potsdam.",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,German,native,typical,,,59,,,,,0.457627119,,920.2,30.22996058,,,,,,consonant_misp,,,,0.04234225,,0.51,,,,proportion_change_pre_post,0,no,,,,,,,22,0.45,,451.1,NA,NA,NA,"bett, boot, decke, dusche, fahne, fisch, fuss, kaffee, pony, schaf, teddy, tisch, sofa, sonne, suppe",no,2,consonant,onset,no,NA,familiar_novel,novel,200,pre_post_naming_effect,3,3,7,color_drawing,gray
41,Tamasi (2016),3,3_feature,0,1,"Tamasi, K. (2016). Measuring children ’ s sensitivity to phonological detail using eye tracking and pupillometry. University of Potsdam.",no,dissertation,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,German,native,typical,,,59,,,,,0.457627119,,920.2,30.22996058,,,,,,consonant_misp,,,,0.03192679,,0.48,,,,proportion_change_pre_post,0,no,,,,,,,23,0.45,,451.1,NA,NA,NA,"bett, boot, decke, dusche, fahne, fisch, fuss, kaffee, pony, schaf, teddy, tisch, sofa, sonne, suppe",no,3,consonant,onset,no,NA,familiar_novel,novel,200,pre_post_naming_effect,3,3,7,color_drawing,gray
42,"van der Feest & Johnson, 2016",1,CP_stop_initial,1,0,need means/sds or d,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Contrast,Dutch,native,multi_dialect,,,16,,4,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,2.3,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,CP_fricative_initial,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Contrast,Dutch,native,multi_dialect,,,16,,4,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,4.5,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_stop_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Contrast,Dutch,native,multi_dialect,,,16,,4,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,0.42,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_fricative_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Contrast,Dutch,native,multi_dialect,,,16,,4,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,-0.8,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,CP_stop_initial,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,5,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,2.14,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,CP_fricative_initial,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,5,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,3.2,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_stop_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,5,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,1.02,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_fricative_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,5,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,2.91,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,CP_stop_initial,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,8,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,2.19,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,CP_fricative_initial,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,8,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,3.56,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_stop_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,8,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,0.79,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_fricative_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,8,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,2.19,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,CP_stop_initial,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Devoicing,Dutch,native,typical,,,16,,7,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,2.4,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,CP_fricative_initial,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Devoicing,Dutch,native,typical,,,16,,7,,,,,744,24.44152431,730,769,,39,,correct,,,,,,,,,,proportion_change_pre_post,0,,2.95,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_stop_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Devoicing,Dutch,native,typical,,,16,,7,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,-0.92,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",1,MP_fricative_initial,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Uniform_Fricative_Devoicing,Dutch,native,typical,,,16,,7,,,,,744,24.44152431,730,769,,39,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,2.06,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",2,CP_stop_initial,1,0,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,3,,,0.5,,734,24.1130092,730,757,,27,,correct,,,,,,,,,,proportion_change_pre_post,0,,2.3,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",2,CP_fricative_initial,1,0,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,3,,,0.5,,734,24.1130092,730,757,,27,,correct,,,,,,,,,,proportion_change_pre_post,0,,2.5,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",2,MP_stop_initial,0,1,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,3,,,0.5,,734,24.1130092,730,757,,27,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,0.32,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",2,MP_fricative_initial,0,1,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Mixed_Fricative_Devoicing,Dutch,native,multi_dialect,,,16,,3,,,0.5,,734,24.1130092,730,757,,27,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,-0.97,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",2,CP_stop_initial,1,0,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,4,,,0.5625,,734,24.1130092,730,757,,27,,correct,,,,,,,,,,proportion_change_pre_post,0,,2,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",2,CP_fricative_initial,1,0,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,4,,,0.5625,,734,24.1130092,730,757,,27,,correct,,,,,,,,,,proportion_change_pre_post,0,,4.7,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
42,"van der Feest & Johnson, 2016",2,MP_stop_initial,0,1,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,4,,,0.5625,,734,24.1130092,730,757,,27,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,0.47,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
